chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation,abs_z,incident_id
A_level,Bolivia,2022,26069593.71,51713522.18,26307378.857447006,77119665.50255299,8468714.440850997,-3.02807806888611,10,beyond_limits,medium,"Bolivia FY2022: disbursement of $26,069,594 is below the expected range $26,307,379 to $77,119,666 (learned from FY2010-2019, where a typical year was $51,713,522); that is 3.0 robust sigmas from the typical year (limits sit at 3), so 0.0 beyond the $26,307,379 limit.",3.02807806888611,
A_level,Moldova,2026,106528243.2,44338652.349999994,0.0,106231282.94347897,20630876.864492994,3.0143939716412205,10,beyond_limits,medium,"Moldova FY2026: disbursement of $106,528,243 is above the expected range $0 to $106,231,283 (learned from FY2010-2019, where a typical year was $44,338,652); that is 3.0 robust sigmas from the typical year (limits sit at 3), so 0.0 beyond the $106,231,283 limit.",3.0143939716412205,
A_level,Maldives,2024,17541963.91,6031697.390000001,0.0,17504279.276822,3824193.962274,3.0098542682588176,10,beyond_limits,medium,"Maldives FY2024: disbursement of $17,541,964 is above the expected range $0 to $17,504,279 (learned from FY2010-2019, where a typical year was $6,031,697); that is 3.0 robust sigmas from the typical year (limits sit at 3), so 0.0 beyond the $17,504,279 limit.",3.0098542682588176,
A_level,Lao People's Democratic Republic,2024,99978896.9,57412168.385000005,14893084.250689976,99931252.51931003,14173028.04477001,3.003361623256475,10,beyond_limits,medium,"Lao People's Democratic Republic FY2024: disbursement of $99,978,897 is above the expected range $14,893,084 to $99,931,253 (learned from FY2010-2019, where a typical year was $57,412,168); that is 3.0 robust sigmas from the typical year (limits sit at 3), so 0.0 beyond the $99,931,253 limit.",3.003361623256475,
A_level,Lesotho,2025,75624304.08,24176892.15,0.0,75661244.66647798,17161450.838825997,2.9978474671620177,10,sustained_shift,medium,"Lesotho FY2025: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $24,176,892 - the level has shifted rather than spiked.",2.9978474671620177,
A_level,Lesotho,2026,75267218.96,24176892.15,0.0,75661244.66647798,17161450.838825997,2.9770400702027735,10,sustained_shift,medium,"Lesotho FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $24,176,892 - the level has shifted rather than spiked.",2.9770400702027735,
A_level,Guinea,2020,170461990.9,64060465.815,0.0,177364734.289047,37768089.491349,2.8172334507249013,10,sustained_shift,medium,"Guinea FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $64,060,466 - the level has shifted rather than spiked.",2.8172334507249013,
A_level,Cote d'Ivoire,2020,455657102.4,202693242.6,0.0,473437959.3129599,90248238.90431997,2.802978350283256,10,sustained_shift,medium,"Cote d'Ivoire FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $202,693,243 - the level has shifted rather than spiked.",2.802978350283256,
A_level,"Congo, Republic of",2025,55251062.15,20407067.96,0.0,57810356.538151994,12467762.859383998,2.7947270559268205,10,sustained_shift,medium,"Congo, Republic of FY2025: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $20,407,068 - the level has shifted rather than spiked.",2.7947270559268205,
A_level,Afghanistan,2023,-2594221.8,141668570.1,0.0,297673426.90731,52001618.935770005,-2.774198089451537,10,beyond_limits,medium,"Afghanistan FY2023: disbursement of $-2,594,222 is below the expected range $0 to $297,673,427 (learned from FY2010-2019, where a typical year was $141,668,570); that is 2.8 robust sigmas from the typical year (limits sit at 3), so -0.2 beyond the $0 limit.",2.774198089451537,
A_level,Mauritania,2020,105278107.1,38456341.260000005,0.0,111107388.129828,24217015.623276,2.7592898678966353,10,sustained_shift,medium,"Mauritania FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $38,456,341 - the level has shifted rather than spiked.",2.7592898678966353,
A_level,Djibouti,2020,27011223.62,8389680.75,0.0,28753650.503505,6787989.917834999,2.743307384867075,10,sustained_shift,medium,"Djibouti FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $8,389,681 - the level has shifted rather than spiked.",2.743307384867075,
A_level,"Congo, Republic of",2022,54455114.04,20407067.96,0.0,57810356.538151994,12467762.859383998,2.730886564334464,10,sustained_shift,medium,"Congo, Republic of FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $20,407,068 - the level has shifted rather than spiked.",2.730886564334464,
A_level,Rwanda,2020,445994814.3,210111077.2,0.0,469846333.8193,86578418.8731,2.724509643052506,10,sustained_shift,medium,"Rwanda FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $210,111,077 - the level has shifted rather than spiked.",2.724509643052506,
A_level,Cabo Verde,2024,47463893.1,13466887.94,0.0,51388181.80598,12640431.288660001,2.6895447143879845,10,sustained_shift,medium,"Cabo Verde FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,466,888 - the level has shifted rather than spiked.",2.6895447143879845,
A_level,Tonga,2023,28384837.61,12328193.559999999,0.0,30330700.087179992,6000835.509059997,2.675734741563546,10,sustained_shift,medium,"Tonga FY2023: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $12,328,194 - the level has shifted rather than spiked.",2.675734741563546,
A_level,Haiti,2022,143382162.3,76046764.6,266245.96151797473,151827283.238482,25260172.879494008,2.6656744599979487,10,sustained_shift,medium,"Haiti FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $76,046,765 - the level has shifted rather than spiked.",2.6656744599979487,
A_level,Guinea,2024,163976876.3,64060465.815,0.0,177364734.289047,37768089.491349,2.6455246169623288,10,sustained_shift,medium,"Guinea FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $64,060,466 - the level has shifted rather than spiked.",2.6455246169623288,
A_level,Bosnia and Herzegovina,2022,0.0,29427582.195,0.0,63136980.92367,11236466.24289,-2.6189356652604756,10,sustained_shift,medium,"Bosnia and Herzegovina FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $29,427,582 - the level has shifted rather than spiked.",2.6189356652604756,
A_level,Bosnia and Herzegovina,2023,0.0,29427582.195,0.0,63136980.92367,11236466.24289,-2.6189356652604756,10,sustained_shift,medium,"Bosnia and Herzegovina FY2023: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $29,427,582 - the level has shifted rather than spiked.",2.6189356652604756,
A_level,Bosnia and Herzegovina,2024,0.0,29427582.195,0.0,63136980.92367,11236466.24289,-2.6189356652604756,10,sustained_shift,medium,"Bosnia and Herzegovina FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $29,427,582 - the level has shifted rather than spiked.",2.6189356652604756,
A_level,Bosnia and Herzegovina,2025,0.0,29427582.195,0.0,63136980.92367,11236466.24289,-2.6189356652604756,10,sustained_shift,medium,"Bosnia and Herzegovina FY2025: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $29,427,582 - the level has shifted rather than spiked.",2.6189356652604756,
A_level,Bosnia and Herzegovina,2026,0.0,29427582.195,0.0,63136980.92367,11236466.24289,-2.6189356652604756,10,sustained_shift,medium,"Bosnia and Herzegovina FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $29,427,582 - the level has shifted rather than spiked.",2.6189356652604756,
A_level,Nepal,2022,456961240.3,244909555.25,1924736.7816500068,487894373.71835,80994939.48945,2.6180856037014615,10,sustained_shift,medium,"Nepal FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $244,909,555 - the level has shifted rather than spiked.",2.6180856037014615,
A_level,Sao Tome and Principe,2020,16902588.09,4348857.324999999,0.0,18776050.060080998,4809064.245026999,2.610431078765828,10,sustained_shift,medium,"Sao Tome and Principe FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $4,348,857 - the level has shifted rather than spiked.",2.610431078765828,
A_level,Liberia,2024,188459986.4,73586299.84,0.0,206624368.870972,44346023.010324,2.5903943299099623,10,sustained_shift,medium,"Liberia FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $73,586,300 - the level has shifted rather than spiked.",2.5903943299099623,
A_level,Angola,2023,-42362.35,48029266.92,0.0,103934884.79571599,18635205.958571997,-2.5796135216787106,10,beyond_limits,medium,"Angola FY2023: disbursement of $-42,362 is below the expected range $0 to $103,934,885 (learned from FY2010-2019, where a typical year was $48,029,267); that is 2.6 robust sigmas from the typical year (limits sit at 3), so -0.4 beyond the $0 limit.",2.5796135216787106,
A_level,Angola,2024,0.0,48029266.92,0.0,103934884.79571599,18635205.958571997,-2.5773402787591437,10,sustained_shift,medium,"Angola FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $48,029,267 - the level has shifted rather than spiked.",2.5773402787591437,
A_level,Angola,2025,0.0,48029266.92,0.0,103934884.79571599,18635205.958571997,-2.5773402787591437,10,sustained_shift,medium,"Angola FY2025: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $48,029,267 - the level has shifted rather than spiked.",2.5773402787591437,
A_level,Angola,2026,0.0,48029266.92,0.0,103934884.79571599,18635205.958571997,-2.5773402787591437,10,sustained_shift,medium,"Angola FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $48,029,267 - the level has shifted rather than spiked.",2.5773402787591437,
A_level,Kosovo,2025,21285521.04,10497203.649999999,0.0,23096755.957572993,4199850.769190998,2.5687382678309105,10,sustained_shift,medium,"Kosovo FY2025: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $10,497,204 - the level has shifted rather than spiked.",2.5687382678309105,
A_level,Sierra Leone,2026,124063836.4,60153242.055,0.0,135098761.300107,24981839.748369005,2.5582821356930907,10,sustained_shift,medium,"Sierra Leone FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $60,153,242 - the level has shifted rather than spiked.",2.5582821356930907,
A_level,Cabo Verde,2022,45781127.05,13466887.94,0.0,51388181.80598,12640431.288660001,2.5564190312865187,10,sustained_shift,medium,"Cabo Verde FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,466,888 - the level has shifted rather than spiked.",2.5564190312865187,
A_level,Nepal,2020,448392325.6,244909555.25,1924736.7816500068,487894373.71835,80994939.48945,2.5122899236995506,10,sustained_shift,medium,"Nepal FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $244,909,555 - the level has shifted rather than spiked.",2.5122899236995506,
A_level,Guinea,2026,158155890.2,64060465.815,0.0,177364734.289047,37768089.491349,2.49140016485486,10,sustained_shift,medium,"Guinea FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $64,060,466 - the level has shifted rather than spiked.",2.49140016485486,
A_level,Uzbekistan,2020,169284560.0,74390996.77000001,0.0,190685106.226546,38764703.152182,2.4479373118753935,10,sustained_shift,medium,"Uzbekistan FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $74,390,997 - the level has shifted rather than spiked.",2.4479373118753935,
A_level,Burkina Faso,2021,457728169.3,279719640.15,60972648.32390982,498466631.97609013,72915663.94203006,2.4412934001605153,10,sustained_shift,medium,"Burkina Faso FY2021: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $279,719,640 - the level has shifted rather than spiked.",2.4412934001605153,
A_level,Bangladesh,2024,2188835158.0,839475072.6,0.0,2506199272.2352495,555574733.2117499,2.42876431330744,10,sustained_shift,medium,"Bangladesh FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $839,475,073 - the level has shifted rather than spiked.",2.42876431330744,
